pixel_id,lat,lon,land_cover_types,koppen_climate_5_types,valid_number,site_number,site_ids,source_number,source_ids
240_Pali,27.70264,89.14595,10.0,500.0,885,1,['Pali_PL20'],1,['collected']
241_Quebec,56.55308,76.47258,8.0,400.0,1052,1,['Quebec_Forest'],1,['collected']
243_REMEDHUS,41.1960296630859,-5.35997009277344,12.0,200.0,3040,1,['REMEDHUS_Canizal'],1,['ismn']
244_REMEDHUS,41.28543090820315,-5.378074884414669,12.0,200.0,3200,2,"['REMEDHUS_Carretoro', 'REMEDHUS_Granja-g']",1,"['ismn', 'ismn']"
245_REMEDHUS,41.3939208984375,-5.32145977020264,12.0,200.0,3165,1,['REMEDHUS_CasaPeriles'],1,['ismn']
246_REMEDHUS,41.29277992248535,-5.273535013198855,12.0,200.0,3201,2,"['REMEDHUS_ConcejodelMonte', 'REMEDHUS_LaCruzdeElias']",1,"['ismn', 'ismn']"
247_REMEDHUS,41.365110397338896,-5.459745168685915,10.0,200.0,3127,2,"['REMEDHUS_ElCoto', 'REMEDHUS_ElTomillar']",1,"['ismn', 'ismn']"
248_REMEDHUS,41.2891998291016,-5.46713018417358,12.0,200.0,2800,1,['REMEDHUS_Guarrati'],1,['ismn']
249_REMEDHUS,41.1489410400391,-5.39757013320923,12.0,200.0,919,1,['REMEDHUS_LaAtalaya'],1,['ismn']
250_REMEDHUS,41.3733787536621,-5.54850006103516,12.0,200.0,3134,1,['REMEDHUS_LasArenas'],1,['ismn']
251_REMEDHUS,41.19405937194825,-5.446329832077025,12.0,200.0,3190,2,"['REMEDHUS_LasBodegas', 'REMEDHUS_LasEritas']",1,"['ismn', 'ismn']"
252_REMEDHUS,41.4511756896973,-5.38484978675842,7.0,200.0,3176,2,"['REMEDHUS_LasBrozas', 'REMEDHUS_Paredinas']",1,"['ismn', 'ismn']"
253_REMEDHUS,41.3470916748047,-5.22474002838135,12.0,200.0,3128,1,['REMEDHUS_LasVacas'],1,['ismn']
255_REMEDHUS,41.2392311096191,-5.54427003860474,12.0,200.0,3181,1,['REMEDHUS_Zamarron'],1,['ismn']
256_RISMA,49.9753608703613,-97.3482894897461,12.0,400.0,835,1,['RISMA_MB10'],1,['ismn']
258_RISMA,49.4925003051758,-97.9337387084961,12.0,400.0,916,1,['RISMA_MB2'],1,['ismn']
260_RISMA,45.4015998840332,-74.9478988647461,12.0,400.0,877,1,['RISMA_ON2'],1,['ismn']
261_RISMA,45.3358116149902,-74.9341812133789,12.0,400.0,580,1,['RISMA_ON6'],1,['ismn']
262_RISMA,51.33493995666505,-106.564422607422,12.0,400.0,892,2,"['RISMA_SK1', 'RISMA_SK2']",1,"['ismn', 'ismn']"
263_RISMA,51.3816413879395,-106.415832519531,12.0,400.0,838,1,['RISMA_SK4'],1,['ismn']
264_RSMN,44.0882911682129,27.9659099578857,12.0,200.0,84,1,['RSMN_Adamclisi'],1,['ismn']
266_RSMN,46.2331314086914,27.644380569458,12.0,400.0,2438,1,['RSMN_Barlad'],1,['ismn']
267_RSMN,44.2057189941406,27.3385200500488,12.0,300.0,2715,1,['RSMN_Calarasi'],1,['ismn']
268_RSMN,44.7344398498535,28.3422508239746,12.0,200.0,1033,1,['RSMN_Corugea'],1,['ismn']
269_RSMN,47.3582992553711,26.9254608154297,12.0,400.0,2388,1,['RSMN_Cotnari'],1,['ismn']
270_RSMN,48.1947708129883,26.5732498168945,12.0,400.0,2238,1,['RSMN_Darabani'],1,['ismn']
271_RSMN,46.2278594970703,24.591609954834,9.0,400.0,1380,1,['RSMN_Dumbraveni'],1,['ismn']
272_RSMN,47.1631507873535,27.6254596710205,12.0,400.0,2515,1,['RSMN_Iasi'],1,['ismn']
273_RSMN,44.1071090698242,24.9787197113037,12.0,400.0,2257,1,['RSMN_RosioriideVede'],1,['ismn']
274_RSMN,46.0715599060059,20.6015892028809,12.0,300.0,1453,1,['RSMN_SannicolauMare'],1,['ismn']
275_RSMN,44.5527801513672,27.3837299346924,12.0,400.0,771,1,['RSMN_Slobozia'],1,['ismn']
276_RSMN,45.8416404724121,27.4090099334717,12.0,400.0,2128,1,['RSMN_Tecuci'],1,['ismn']
277_Rana,20.217870833333333,85.56713666666667,12.0,100.0,56,12,"['Rana_site1', 'Rana_site10', 'Rana_site2', 'Rana_site3', 'Rana_site4', 'Rana_site41', 'Rana_site5', 'Rana_site6', 'Rana_site7', 'Rana_site8', 'Rana_site83', 'Rana_site9']",1,"['collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected']"
278_Rana,20.2905575,85.559335,12.0,100.0,56,8,"['Rana_site11', 'Rana_site12', 'Rana_site13', 'Rana_site14', 'Rana_site15', 'Rana_site32', 'Rana_site34', 'Rana_site35']",1,"['collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected']"
279_Rana,20.36541666666667,85.56456750000001,12.0,100.0,56,12,"['Rana_site16', 'Rana_site17', 'Rana_site18', 'Rana_site23', 'Rana_site24', 'Rana_site25', 'Rana_site26', 'Rana_site27', 'Rana_site28', 'Rana_site29', 'Rana_site30', 'Rana_site31']",1,"['collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected']"
280_Rana,20.38212,85.6147,12.0,100.0,56,1,['Rana_site19'],1,['collected']
281_Rana,20.40571333333333,85.59556333333335,12.0,100.0,56,3,"['Rana_site20', 'Rana_site21', 'Rana_site22']",1,"['collected', 'collected', 'collected']"
282_Rana,20.266869,85.476128,12.0,100.0,56,10,"['Rana_site33', 'Rana_site36', 'Rana_site66', 'Rana_site67', 'Rana_site68', 'Rana_site69', 'Rana_site70', 'Rana_site71', 'Rana_site72', 'Rana_site73']",1,"['collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected']"
283_Rana,20.22148529411765,85.47459470588235,12.0,100.0,56,17,"['Rana_site37', 'Rana_site38', 'Rana_site39', 'Rana_site40', 'Rana_site54', 'Rana_site55', 'Rana_site64', 'Rana_site65', 'Rana_site74', 'Rana_site75', 'Rana_site76', 'Rana_site77', 'Rana_site78', 'Rana_site79', 'Rana_site80', 'Rana_site81', 'Rana_site82']",1,"['collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected']"
284_Rana,20.160422,85.549664,12.0,100.0,56,5,"['Rana_site42', 'Rana_site43', 'Rana_site44', 'Rana_site45', 'Rana_site46']",1,"['collected', 'collected', 'collected', 'collected', 'collected']"
285_Rana,20.16014833333333,85.47094166666666,12.0,100.0,56,6,"['Rana_site47', 'Rana_site48', 'Rana_site49', 'Rana_site50', 'Rana_site51', 'Rana_site52']",1,"['collected', 'collected', 'collected', 'collected', 'collected', 'collected']"
286_Rana,20.2225725,85.40953,12.0,100.0,56,8,"['Rana_site53', 'Rana_site56', 'Rana_site57', 'Rana_site58', 'Rana_site59', 'Rana_site60', 'Rana_site61', 'Rana_site62']",1,"['collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected']"
287_Rana,20.25437,85.41849,12.0,100.0,56,1,['Rana_site63'],1,['collected']
289_SCAN,37.1313018798828,-97.0858993530273,12.0,300.0,557,1,['SCAN_Abrams'],1,['ismn']
290_SCAN,32.2529602050781,-105.419746398926,7.0,200.0,321,1,['SCAN_AdamsRanch#1'],1,['ismn']
291_SCAN,37.6745491027832,-109.364288330078,10.0,200.0,2316,1,['SCAN_AlkaliMesa'],1,['ismn']
292_SCAN,41.0520401000977,-120.687202453613,10.0,200.0,1336,1,['SCAN_AshValley'],1,['ismn']
293_SCAN,41.9353103637695,-112.433601379395,10.0,200.0,1957,1,['SCAN_BlueCreek'],1,['ismn']
294_SCAN,40.8795890808105,-119.953399658203,10.0,200.0,1070,1,['SCAN_Buckhorn'],1,['ismn']
295_SCAN,41.3436317443848,-111.187980651855,10.0,200.0,1696,1,['SCAN_BuffaloJump'],1,['ismn']
296_SCAN,35.1666717529297,-102.099998474121,10.0,200.0,668,1,['SCAN_Bushland#1'],1,['ismn']
297_SCAN,39.2285003662109,-92.1194229125977,12.0,400.0,2047,1,['SCAN_CMRBLTAR-MO'],1,['ismn']
298_SCAN,40.83272988891604,-104.732203885905,10.0,200.0,2240,3,"['SCAN_CPER', 'SCAN_Nunn#1', 'US-xCP']",2,"['ismn', 'ismn', 'fluxnet']"
299_SCAN,41.8156814575195,-111.980430603027,10.0,200.0,1273,1,['SCAN_CacheJunction'],1,['ismn']
300_SCAN,59.4242515563965,-161.163543701172,10.0,400.0,348,1,['SCAN_CanyonLake'],1,['ismn']
301_SCAN,37.3552398681641,-113.123413085938,10.0,200.0,1370,1,['SCAN_CaveValley'],1,['ismn']
303_SCAN,36.3700294494629,-115.8008728027345,10.0,200.0,2456,2,"['SCAN_Charkiln', 'SCAN_TroughSprings']",1,"['ismn', 'ismn']"
304_SCAN,41.3313598632812,-111.303596496582,10.0,400.0,1565,1,['SCAN_ChickenRidge'],1,['ismn']
305_SCAN,38.1513290405273,-112.251220703125,10.0,200.0,1691,1,['SCAN_Circleville'],1,['ismn']
306_SCAN,35.1180686950684,-119.596076965332,10.0,200.0,3144,1,['SCAN_CochoraRanch'],1,['ismn']
307_SCAN,48.3045310974121,-111.923629760742,10.0,200.0,491,1,['SCAN_ConradAgRc'],1,['ismn']
308_SCAN,46.7837295532227,-117.080078125,12.0,400.0,1640,1,['SCAN_CookFarmFieldD'],1,['ismn']
309_SCAN,33.5351295471191,-103.241996765137,10.0,200.0,1506,1,['SCAN_Crossroads'],1,['ismn']
310_SCAN,33.1076812744141,-88.3100280761719,8.0,300.0,712,1,['SCAN_DeeRiverRanch'],1,['ismn']
311_SCAN,37.3722190856934,-117.973831176758,16.0,200.0,2450,1,['SCAN_DeepSprings'],1,['ismn']
312_SCAN,33.8020782470703,-115.305053710938,16.0,200.0,1563,1,['SCAN_DesertCenter'],1,['ismn']
313_SCAN,36.7833290100098,-89.9333267211914,12.0,300.0,709,1,['SCAN_Dexter'],1,['ismn']
314_SCAN,37.6342315673828,-118.826431274414,10.0,400.0,1680,1,['SCAN_DoeRidge'],1,['ismn']
315_SCAN,40.6175003051758,-120.724716186523,10.0,400.0,1436,1,['SCAN_EagleLake'],1,['ismn']
316_SCAN,37.7785301208496,-109.171928405762,10.0,200.0,2017,1,['SCAN_Eastland'],1,['ismn']
317_SCAN,37.633430480957,-113.643241882324,10.0,200.0,1346,1,['SCAN_Enterprise'],1,['ismn']
318_SCAN,39.3679809570312,-111.578033447266,10.0,200.0,1742,1,['SCAN_Ephraim'],1,['ismn']
319_SCAN,48.4833297729492,-109.800003051758,10.0,200.0,191,1,['SCAN_FortAssiniboine#1'],1,['ismn']
320_SCAN,35.5499992370605,-98.0166702270508,12.0,300.0,320,1,['SCAN_FortReno#1'],1,['ismn']
323_SCAN,39.0182495117188,-110.162643432617,10.0,200.0,2129,1,['SCAN_GreenRiver'],1,['ismn']
324_SCAN,41.7784614562988,-113.82048034668,10.0,200.0,1771,1,['SCAN_GrouseCreek'],1,['ismn']
326_SCAN,34.4448013305664,-86.1655731201172,9.0,300.0,876,1,['SCAN_Hodges'],1,['ismn']
327_SCAN,39.1921615600586,-112.401550292969,10.0,200.0,2125,1,['SCAN_Holden'],1,['ismn']
328_SCAN,43.948429107666,-71.7264404296875,4.0,400.0,1937,1,['SCAN_HubbardBrook'],1,['ismn']
329_SCAN,42.9486312866211,-117.010597229004,10.0,200.0,496,1,['SCAN_JordanValleyCwma'],1,['ismn']
330_SCAN,32.56929933166505,-106.667483215332,7.0,200.0,2697,2,"['SCAN_JornadaExpRange', 'US-Jo1']",2,"['ismn', 'fluxnet']"
331_SCAN,19.9147491455078,-155.591018676758,10.0,300.0,1995,1,['SCAN_KemoleGulch'],1,['ismn']
332_SCAN,27.5494499206543,-97.8822326660156,10.0,200.0,1549,1,['SCAN_Kingsville'],1,['ismn']
333_SCAN,33.4463500976562,-99.866569519043,12.0,200.0,2469,1,['SCAN_KnoxCity'],1,['ismn']
334_SCAN,20.0955009460449,-155.508636474609,2.0,100.0,937,1,['SCAN_Kukuihaele'],1,['ismn']
336_SCAN,33.6264686584473,-102.745300292969,10.0,200.0,366,1,['SCAN_Lehman'],1,['ismn']
337_SCAN,33.5512504577637,-102.373916625977,12.0,200.0,2355,1,['SCAN_Levelland'],1,['ismn']
338_SCAN,47.0,-118.566673278809,10.0,200.0,2406,1,['SCAN_Lind#1'],1,['ismn']
339_SCAN,47.2141494750977,-105.187019348145,10.0,200.0,210,1,['SCAN_Lindsay'],1,['ismn']
340_SCAN,32.6080017089844,-88.1974334716797,8.0,300.0,740,1,['SCAN_Livingston-UWA'],1,['ismn']
341_SCAN,34.7714996337891,-106.762878417969,7.0,200.0,2056,1,['SCAN_LosLunasPMC'],1,['ismn']
342_SCAN,36.1655502319336,-115.611953735352,10.0,200.0,2398,1,['SCAN_LovellSummit'],1,['ismn']
343_SCAN,40.0924682617188,-118.493446350098,10.0,200.0,2049,1,['SCAN_LovelockNNR'],1,['ismn']
344_SCAN,40.6666717529297,-76.6666717529297,4.0,400.0,662,1,['SCAN_MahantangoCk'],1,['ismn']
345_SCAN,37.1864013671875,-86.0409317016602,4.0,300.0,723,1,['SCAN_MammothCave'],1,['ismn']
346_SCAN,19.956579208374,-155.535171508789,10.0,300.0,2397,1,['SCAN_ManaHouse'],1,['ismn']
347_SCAN,38.3664894104004,-112.642906188965,10.0,200.0,1826,1,['SCAN_Manderfield'],1,['ismn']
348_SCAN,37.7776718139648,-118.4208984375,10.0,200.0,2172,1,['SCAN_MarbleCreek'],1,['ismn']
349_SCAN,40.3166694641113,-89.9000015258789,12.0,400.0,249,1,['SCAN_Mason#1'],1,['ismn']
350_SCAN,37.4467086791992,-109.337760925293,7.0,200.0,2504,1,['SCAN_MccrackenMesa'],1,['ismn']
351_SCAN,38.3419609069824,-113.010528564453,10.0,200.0,2067,1,['SCAN_Milford'],1,['ismn']
352_SCAN,36.5441703796387,-120.554626464844,10.0,200.0,3177,1,['SCAN_MonoclineRidge'],1,['ismn']
353_SCAN,40.9999008178711,-111.685546875,10.0,200.0,1763,1,['SCAN_Morgan'],1,['ismn']
355_SCAN,40.372631072998,-110.406021118164,10.0,200.0,1833,1,['SCAN_MountainHome'],1,['ismn']
356_SCAN,37.0666694641113,-93.8833312988281,14.0,300.0,337,1,['SCAN_MtVernon'],1,['ismn']
357_SCAN,58.6728210449219,-156.569625854492,9.0,400.0,365,1,['SCAN_NaknekRiver'],1,['ismn']
358_SCAN,39.6455383300781,-111.87043762207,10.0,200.0,2005,1,['SCAN_Nephi'],1,['ismn']
359_SCAN,32.997200012207,-91.059928894043,12.0,300.0,718,1,['SCAN_NorthIssaquena'],1,['ismn']
360_SCAN,41.7731781005859,-113.285957336426,10.0,200.0,1956,1,['SCAN_ParkValley'],1,['ismn']
361_SCAN,36.5728492736816,-115.204223632812,7.0,200.0,2045,1,['SCAN_PineNut'],1,['ismn']
362_SCAN,38.8666687011719,-94.033332824707,9.0,400.0,515,1,['SCAN_PowellGardens'],1,['ismn']
363_SCAN,30.0833301544189,-95.9833297729492,10.0,300.0,445,1,['SCAN_PrairieView#1'],1,['ismn']
364_SCAN,19.7926406860352,-155.331832885742,2.0,300.0,691,1,['SCAN_PuaAkala'],1,['ismn']
366_SCAN,33.6153602600098,-102.038688659668,12.0,200.0,2467,1,['SCAN_ReeseCenter'],1,['ismn']
367_SCAN,40.7166709899902,-77.9333267211914,4.0,400.0,597,1,['SCAN_RockSpringsPa'],1,['ismn']
368_SCAN,40.8499984741211,-96.466667175293,12.0,400.0,457,1,['SCAN_RogersFarm#1'],1,['ismn']
369_SCAN,40.6369705200195,-115.221199035645,10.0,200.0,729,1,['SCAN_Ruby'],1,['ismn']
370_SCAN,33.6196212768555,-91.1018371582031,12.0,300.0,889,1,['SCAN_Scott'],1,['ismn']
371_SCAN,29.1000003814697,-81.6333312988281,2.0,300.0,3058,1,['SCAN_SellersLake#1'],1,['ismn']
372_SCAN,35.4660682678223,-115.715103149414,7.0,200.0,1539,1,['SCAN_ShadowMtns'],1,['ismn']
377_SCAN,37.5146789550781,-111.26188659668,7.0,200.0,2375,1,['SCAN_Spooky'],1,['ismn']
379_SCAN,33.4709396362305,-88.7805099487305,8.0,300.0,752,1,['SCAN_Starkville'],1,['ismn']
380_SCAN,34.9701805114746,-119.478309631348,10.0,200.0,2329,1,['SCAN_Stubblefield'],1,['ismn']
381_SCAN,34.1797294616699,-87.4561767578125,8.0,300.0,2775,1,['SCAN_SudduthFarms'],1,['ismn']
382_SCAN,41.7961807250977,-81.076530456543,8.0,400.0,1408,1,['SCAN_SunleafNursery'],1,['ismn']
383_SCAN,35.8666687011719,-76.6500015258789,8.0,300.0,388,1,['SCAN_Tidewater#1'],1,['ismn']
384_SCAN,42.0666694641113,-104.133331298828,10.0,200.0,201,1,['SCAN_Torrington#1'],1,['ismn']
385_SCAN,39.2372398376465,-113.458656311035,10.0,200.0,2167,1,['SCAN_TuleValley'],1,['ismn']
386_SCAN,34.676399230957,-90.4114227294922,12.0,300.0,843,1,['SCAN_Tunica'],1,['ismn']
387_SCAN,36.9902381896973,-91.3094329833984,4.0,300.0,1772,1,['SCAN_TwinPinesConservationArea'],1,['ismn']
389_SCAN,34.7849006652832,-90.8176879882812,12.0,300.0,686,1,['SCAN_Uapb-Marianna'],1,['ismn']
390_SCAN,34.251880645752,-92.0263214111328,8.0,300.0,1398,1,['SCAN_UapbCampus-PB'],1,['ismn']
391_SCAN,34.2778816223145,-91.3501663208008,12.0,300.0,344,1,['SCAN_UapbDewitt'],1,['ismn']
392_SCAN,35.2084197998047,-92.9246215820312,12.0,300.0,2218,1,['SCAN_UapbPointRemove'],1,['ismn']
393_SCAN,29.2157802581787,-99.7551727294922,10.0,200.0,2453,1,['SCAN_Uvalde'],1,['ismn']
394_SCAN,36.4597587585449,-120.706008911133,7.0,300.0,525,1,['SCAN_Vallecitos'],1,['ismn']
395_SCAN,30.2999992370605,-84.4166717529297,2.0,300.0,2267,1,['SCAN_Wakulla#1'],1,['ismn']
396_SCAN,31.74269363586426,-110.052449523112,10.0,200.0,3053,15,"['SCAN_WalnutGulch#1', 'SOILSCAPE_Lucky-Hills-1502', 'SOILSCAPE_Lucky-Hills-1503', 'SOILSCAPE_Lucky-Hills-1504', 'SOILSCAPE_Lucky-Hills-1505', 'SOILSCAPE_Lucky-Hills-1506', 'SOILSCAPE_Lucky-Hills-1507', 'SOILSCAPE_node1500', 'SOILSCAPE_node1501', 'SOILSCAPE_node1502', 'SOILSCAPE_node1504', 'SOILSCAPE_node1505', 'SOILSCAPE_node1506', 'SOILSCAPE_node1507', 'US-Whs']",2,"['ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'fluxnet']"
397_SCAN,59.1342315673828,-159.092819213867,9.0,400.0,353,1,['SCAN_WearyLake'],1,['ismn']
398_SCAN,26.1555309295654,-97.9592666625977,12.0,200.0,415,1,['SCAN_Weslaco'],1,['ismn']
399_SCAN,38.0139389038086,-109.127449035645,10.0,200.0,567,1,['SCAN_WestSummit'],1,['ismn']
400_SCAN,33.533821105957,-103.630966186523,10.0,200.0,2505,1,['SCAN_WillowWells'],1,['ismn']
401_SCAN,34.9000015258789,-86.533332824707,9.0,300.0,788,1,['SCAN_Wtars'],1,['ismn']
402_SCAN,32.6666717529297,-81.1999969482422,8.0,300.0,2807,1,['SCAN_YoumansFarm'],1,['ismn']
403_SD,13.2828998565674,30.4783000946045,10.0,200.0,1940,1,['SD_DEM_Demokeya'],1,['ismn']
404_SE-Htm,56.09763,13.41897,5.0,400.0,2478,1,['SE-Htm'],1,['fluxnet']
405_SMAPVEX,42.52565428571428,-72.18848857142856,4.0,400.0,732,7,"['SMAPVEX_401', 'SMAPVEX_402', 'SMAPVEX_403', 'SMAPVEX_404', 'SMAPVEX_405', 'SMAPVEX_417', 'SMAPVEX_424']",1,"['collected', 'collected', 'collected', 'collected', 'collected', 'collected', 'collected']"
406_SMAPVEX,42.41567666666666,-72.11833333333333,4.0,400.0,660,3,"['SMAPVEX_406', 'SMAPVEX_414', 'SMAPVEX_416']",1,"['collected', 'collected', 'collected']"
407_SMAPVEX,42.559151,-71.954755,4.0,400.0,614,1,['SMAPVEX_407'],1,['collected']
408_SMAPVEX,42.64611,-72.168315,5.0,400.0,656,2,"['SMAPVEX_408', 'SMAPVEX_412']",1,"['collected', 'collected']"
409_SMAPVEX,42.650670000000005,-72.138575,5.0,400.0,641,2,"['SMAPVEX_409', 'SMAPVEX_410']",1,"['collected', 'collected']"
410_SMAPVEX,42.68092,-72.01332,5.0,400.0,648,1,['SMAPVEX_411'],1,['collected']
411_SMAPVEX,42.40514,-71.966715,4.0,400.0,637,2,"['SMAPVEX_413', 'SMAPVEX_422']",1,"['collected', 'collected']"
412_SMAPVEX,42.402125,-72.195465,4.0,400.0,603,2,"['SMAPVEX_415', 'SMAPVEX_423']",1,"['collected', 'collected']"
413_SMAPVEX,42.66071,-72.14417,5.0,400.0,593,1,['SMAPVEX_418'],1,['collected']
414_SMAPVEX,42.62835,-72.02762,5.0,400.0,654,1,['SMAPVEX_419'],1,['collected']
415_SMAPVEX,42.489415,-72.109045,4.0,400.0,628,2,"['SMAPVEX_420', 'SMAPVEX_421']",1,"['collected', 'collected']"
416_SMAPVEX,41.941017,-73.49616,4.0,400.0,698,2,"['SMAPVEX_501', 'SMAPVEX_502']",1,"['collected', 'collected']"
417_SMAPVEX,41.9450425,-73.59694,4.0,400.0,765,4,"['SMAPVEX_503', 'SMAPVEX_504', 'SMAPVEX_505', 'SMAPVEX_506']",1,"['collected', 'collected', 'collected', 'collected']"
418_SMAPVEX,41.8385,-73.50703,8.0,400.0,704,1,['SMAPVEX_507'],1,['collected']
419_SMAPVEX,41.84381,-73.61859333333335,8.0,400.0,697,3,"['SMAPVEX_508', 'SMAPVEX_518', 'SMAPVEX_520']",1,"['collected', 'collected', 'collected']"
420_SMAPVEX,41.7709063503418,-73.73564255175782,4.0,400.0,2337,5,"['SMAPVEX_509', 'SMAPVEX_510', 'SMAPVEX_524', 'SMAPVEX_525', 'USCRN_Millbrook-3-W']",2,"['collected', 'collected', 'collected', 'collected', 'ismn']"
421_SMAPVEX,41.802,-73.6272,4.0,400.0,574,1,['SMAPVEX_511'],1,['collected']
422_SMAPVEX,41.93949666666666,-73.73478666666666,4.0,400.0,704,3,"['SMAPVEX_512', 'SMAPVEX_513', 'SMAPVEX_514']",1,"['collected', 'collected', 'collected']"
423_SMAPVEX,41.883715,-73.774535,4.0,400.0,672,2,"['SMAPVEX_515', 'SMAPVEX_516']",1,"['collected', 'collected']"
424_SMAPVEX,41.81892,-73.66515,4.0,400.0,682,1,['SMAPVEX_517'],1,['collected']
425_SMAPVEX,41.71343,-73.63094,4.0,400.0,694,1,['SMAPVEX_519'],1,['collected']
426_SMAPVEX,41.757920000000006,-73.51630666666667,4.0,400.0,696,3,"['SMAPVEX_521', 'SMAPVEX_522', 'SMAPVEX_523']",1,"['collected', 'collected', 'collected']"
427_SMN-SDR,41.5507583618164,115.538848876953,10.0,400.0,227,1,['SMN-SDR_L1'],1,['ismn']
428_SMN-SDR,41.7469100952148,115.945083618164,10.0,400.0,212,1,['SMN-SDR_L10'],1,['ismn']
429_SMN-SDR,42.4119682312012,116.222709655762,10.0,400.0,210,1,['SMN-SDR_L11'],1,['ismn']
430_SMN-SDR,42.4012107849121,116.367782592773,10.0,400.0,211,1,['SMN-SDR_L12'],1,['ismn']
432_SMN-SDR,41.5744285583496,116.437408447266,10.0,400.0,216,1,['SMN-SDR_L14'],1,['ismn']
433_SMN-SDR,41.7800712585449,115.603141784668,10.0,400.0,222,1,['SMN-SDR_L2'],1,['ismn']
435_SMN-SDR,42.2576103210449,115.689712524414,10.0,400.0,169,1,['SMN-SDR_L4'],1,['ismn']
436_SMN-SDR,42.4197387695312,115.742813110352,10.0,400.0,213,1,['SMN-SDR_L5'],1,['ismn']
437_SMN-SDR,41.8029518127441,116.333297729492,10.0,400.0,217,1,['SMN-SDR_L6'],1,['ismn']
438_SMN-SDR,42.2140884399414,116.342376708984,10.0,400.0,114,1,['SMN-SDR_L7'],1,['ismn']
439_SMN-SDR,41.9553108215332,116.361030578613,10.0,400.0,219,1,['SMN-SDR_L8'],1,['ismn']
440_SMN-SDR,41.7447395324707,116.087341308594,10.0,400.0,211,1,['SMN-SDR_L9'],1,['ismn']
441_SMN-SDR,41.9655685424805,115.855926513672,10.0,400.0,219,1,['SMN-SDR_M1'],1,['ismn']
442_SMN-SDR,42.3025703430176,116.242752075195,10.0,400.0,231,1,['SMN-SDR_M10'],1,['ismn']
443_SMN-SDR,42.1689300537109,116.13948059082,10.0,400.0,258,1,['SMN-SDR_M11'],1,['ismn']
444_SMN-SDR,42.0251007080078,116.176597595215,10.0,400.0,230,1,['SMN-SDR_M12'],1,['ismn']
445_SMN-SDR,42.105281829834,115.809440612793,10.0,400.0,229,1,['SMN-SDR_M2'],1,['ismn']
446_SMN-SDR,41.9497184753418,116.082496643066,10.0,400.0,233,1,['SMN-SDR_M3'],1,['ismn']
447_SMN-SDR,42.0959587097168,116.185508728027,10.0,400.0,213,1,['SMN-SDR_M4'],1,['ismn']
448_SMN-SDR,42.1855506896973,116.18824005127,10.0,400.0,259,1,['SMN-SDR_M5'],1,['ismn']
449_SMN-SDR,42.1867980957031,115.938743591309,10.0,400.0,211,1,['SMN-SDR_M6'],1,['ismn']
450_SMN-SDR,42.1769790649414,115.96817779541,10.0,400.0,260,1,['SMN-SDR_M7'],1,['ismn']
451_SMN-SDR,42.3063888549805,115.888610839844,10.0,400.0,144,1,['SMN-SDR_M8'],1,['ismn']
452_SMN-SDR,42.3055381774902,116.070373535156,10.0,200.0,228,1,['SMN-SDR_M9'],1,['ismn']
453_SMN-SDR,42.04416513442994,115.90836715698262,10.0,400.0,261,8,"['SMN-SDR_S1', 'SMN-SDR_S2', 'SMN-SDR_S3', 'SMN-SDR_S4', 'SMN-SDR_S5', 'SMN-SDR_S6', 'SMN-SDR_S7', 'SMN-SDR_S8']",1,"['ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn', 'ismn']"
454_SMOSMANIA,44.6660003662109,4.15983009338379,8.0,300.0,2650,1,['SMOSMANIA_Barnas'],1,['ismn']
455_SMOSMANIA,44.6283302307129,4.56666994094849,9.0,300.0,2084,1,['SMOSMANIA_Berzeme'],1,['ismn']
456_SMOSMANIA,43.8836708068848,5.16483020782471,9.0,300.0,3126,1,['SMOSMANIA_CabrieresdAvignon'],1,['ismn']
457_SMOSMANIA,43.9743995666504,0.33610001206398,12.0,300.0,3074,1,['SMOSMANIA_Condom'],1,['ismn']
458_SMOSMANIA,43.9935989379883,-0.046900000423193,14.0,300.0,3003,1,['SMOSMANIA_CreondArmagnac'],1,['ismn']
459_SMOSMANIA,44.2430000305176,4.01016998291016,5.0,300.0,3076,1,['SMOSMANIA_LaGrandCombe'],1,['ismn']
460_SMOSMANIA,43.5471992492676,0.887799978256226,12.0,300.0,2338,1,['SMOSMANIA_Lahas'],1,['ismn']
461_SMOSMANIA,44.733829498291,4.08382987976074,8.0,400.0,2642,1,['SMOSMANIA_Mazan-Abbaye'],1,['ismn']
462_SMOSMANIA,43.1921997070312,1.64359998703003,12.0,300.0,2960,1,['SMOSMANIA_Montaut'],1,['ismn']
463_SMOSMANIA,42.9599990844727,2.52999997138977,8.0,300.0,3077,1,['SMOSMANIA_Mouthoumet'],1,['ismn']
